City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
267,Seydi,TM,2022-01-31 13:53:58,39.4816,62.9137,46.63,44,1,6.78
268,Gravdal,NO,2022-01-31 13:53:58,68.1214,13.5031,33.69,93,40,14.97
269,Wajima,JP,2022-01-31 13:53:58,37.4,136.9,38.37,60,100,13.73
270,Bud,US,2022-01-31 13:53:59,39.447,-86.1758,22.82,91,17,3.47
271,Quelimane,MZ,2022-01-31 13:53:59,-17.8786,36.8883,87.75,58,40,8.99
272,Vao,NC,2022-01-31 13:54:00,-22.6667,167.4833,78.66,81,100,5.21
273,Hambantota,LK,2022-01-31 13:54:00,6.1241,81.1185,79.95,75,8,15.41
274,Kimbe,PG,2022-01-31 13:55:01,-5.5502,150.1429,76.51,92,100,1.95
275,Narsaq,GL,2022-01-31 13:55:01,60.9167,-46.05,23.4,88,100,16.64
276,Hami,CN,2022-01-31 13:55:01,42.8,93.45,24.8,38,9,4.38
277,Praia Da Vitoria,PT,2022-01-31 13:55:02,38.7333,-27.0667,62.76,82,75,20.13
278,Izhma,RU,2022-01-31 13:55:02,65.0083,53.9113,2.12,98,96,4.99
279,Manjacaze,MZ,2022-01-31 13:55:02,-24.7117,33.8828,87.01,46,84,13.29
280,Kaputa,ZM,2022-01-31 13:55:03,-8.4689,29.6619,71.91,82,100,3.85
281,Cherskiy,RU,2022-01-31 13:55:03,68.75,161.3,-26.41,100,100,1.12
282,Pochutla,MX,2022-01-31 13:55:04,15.7432,-96.4661,73.81,59,0,2.39
283,Owando,CG,2022-01-31 13:55:04,-0.4819,15.8999,99.68,16,59,3.74
284,Wum,CM,2022-01-31 13:55:04,6.3833,10.0667,87.31,14,0,7.9
285,La Ronge,CA,2022-01-31 13:55:05,55.1001,-105.2842,8.85,85,100,4.61
286,Zhigansk,RU,2022-01-31 13:55:05,66.7697,123.3711,-32.76,100,92,6.78
287,Beringovskiy,RU,2022-01-31 13:55:06,63.05,179.3167,0.07,92,100,12.64
288,Qasigiannguit,GL,2022-01-31 13:55:06,68.8193,-51.1922,-7.92,79,100,10.18
289,Riyadh,SA,2022-01-31 13:55:06,24.6877,46.7219,71.74,28,0,15.61
290,Bonavista,CA,2022-01-31 13:55:07,48.6499,-53.1147,37.11,69,94,15.9
291,Byron Bay,AU,2022-01-31 13:55:07,-28.65,153.6167,76.95,88,9,0.96
292,Paranapanema,BR,2022-01-31 13:55:08,-23.3886,-48.7228,64.81,99,100,8.05
293,Ambilobe,MG,2022-01-31 13:55:08,-13.2,49.05,82.6,78,67,4.61
294,Portland,US,2022-01-31 13:54:52,45.5234,-122.6762,40.86,90,80,1.01
295,Tornio,FI,2022-01-31 13:55:09,65.8481,24.1466,5.02,93,15,6.29
296,Tura,IN,2022-01-31 13:55:09,25.5198,90.2201,55.72,58,7,3.56
297,Uige,AO,2022-01-31 13:55:09,-7.6087,15.0613,82.42,65,75,9.22
298,Chumikan,RU,2022-01-31 13:55:10,54.7183,135.315,1.13,82,99,14.5
299,Cayenne,GF,2022-01-31 13:55:10,4.9333,-52.3333,86.04,81,75,7.0
300,Yarada,IN,2022-01-31 13:55:11,17.65,83.2667,75.52,78,20,2.3
301,Talnakh,RU,2022-01-31 13:55:11,69.4865,88.3972,-10.88,88,98,9.13
302,Itaituba,BR,2022-01-31 13:55:11,-4.2761,-55.9836,78.96,83,40,5.75
303,Atchison,US,2022-01-31 13:55:12,39.563,-95.1216,32.92,71,100,8.39
304,Escarcega,MX,2022-01-31 13:55:12,18.6089,-90.7454,63.93,79,0,5.79
305,Husainabad,IN,2022-01-31 13:55:13,24.5333,84.0167,62.35,50,0,3.94
306,Darhan,MN,2022-01-31 13:55:13,49.4867,105.9228,-10.98,97,55,4.12
307,Seremban,MY,2022-01-31 13:55:14,2.7297,101.9381,83.61,92,50,1.97
308,Nioro,GM,2022-01-31 13:51:27,13.35,-15.75,101.41,8,99,8.93
309,Agara,GE,2022-01-31 13:55:14,42.0376,43.8238,32.45,91,69,0.83
310,Saint Pete Beach,US,2022-01-31 13:55:15,27.7253,-82.7412,54.05,84,0,3.0
311,Darnah,LY,2022-01-31 13:55:15,32.767,22.6367,58.96,68,55,19.04
312,Vigrestad,NO,2022-01-31 13:55:15,58.5667,5.7,38.59,99,100,11.63
313,Quatre Cocos,MU,2022-01-31 13:55:16,-20.2078,57.7625,84.31,79,100,23.51
314,Mushie,CD,2022-01-31 13:55:16,-3.0167,16.9,97.29,29,95,0.76
315,Beloha,MG,2022-01-31 13:55:17,-25.1667,45.05,84.04,48,30,19.44
316,Ulladulla,AU,2022-01-31 13:55:17,-35.35,150.4667,73.76,96,17,3.69
317,Yatou,CN,2022-01-31 13:55:17,37.15,122.3833,27.63,57,0,11.25
318,Constitucion,CL,2022-01-31 13:55:18,-35.3333,-72.4167,68.63,44,0,5.99
319,Bambanglipuro,ID,2022-01-31 13:55:18,-7.95,110.2833,65.61,88,100,3.42
320,Ulaanbaatar,MN,2022-01-31 13:55:17,47.9077,106.8832,-16.47,69,0,2.24
321,Huainan,CN,2022-01-31 13:56:19,32.6264,116.9969,39.2,52,100,4.38
322,Sandnessjoen,NO,2022-01-31 13:56:19,66.0217,12.6316,30.18,67,0,3.0
323,Kailua,US,2022-01-31 13:53:20,21.4022,-157.7394,69.75,90,53,1.99
324,Jieshi,CN,2022-01-31 13:56:20,22.8134,115.8257,51.94,77,100,12.86
325,Margate,GB,2022-01-31 13:56:20,51.3813,1.3862,47.17,49,96,14.0
326,Tezu,IN,2022-01-31 13:56:20,27.9167,96.1667,58.5,54,84,3.91
327,Taramangalam,IN,2022-01-31 13:56:21,11.7,77.9833,81.1,56,11,6.49
328,Veraval,IN,2022-01-31 13:56:21,20.9,70.3667,73.11,78,0,13.56
329,Ponta Do Sol,PT,2022-01-31 13:56:21,32.6667,-17.1,66.83,72,11,8.95
330,Liwale,TZ,2022-01-31 13:56:22,-9.7667,37.9333,75.67,92,100,2.93
331,Mont-Dore,NC,2022-01-31 13:56:22,-22.2833,166.5833,75.18,85,100,0.81
332,Santa Engracia,ES,2022-01-31 13:56:23,41.9406,-1.3245,56.14,65,59,32.41
333,Clonakilty,IE,2022-01-31 13:56:23,51.6231,-8.8706,50.09,74,98,13.38
334,Jinchang,CN,2022-01-31 13:56:24,38.4953,102.1739,20.23,38,25,3.11
335,Alihe,CN,2022-01-31 13:56:24,50.5667,123.7167,-0.99,96,98,2.75
336,Seoul,KR,2022-01-31 13:56:24,37.5683,126.9778,33.4,81,100,3.44
337,Nouakchott,MR,2022-01-31 13:56:25,18.0858,-15.9785,85.93,27,100,3.11
338,Carbonia,IT,2022-01-31 13:56:25,39.1672,8.5222,61.02,71,6,22.08
339,Bintulu,MY,2022-01-31 13:56:26,3.1667,113.0333,81.01,94,20,1.99
340,San Patricio,US,2022-01-31 13:56:26,28.017,-97.5169,64.49,91,100,7.31
341,La Gomera,GT,2022-01-31 13:56:26,14.0833,-91.05,65.91,61,0,2.66
342,Huarmey,PE,2022-01-31 13:56:27,-10.0681,-78.1522,72.52,81,60,6.71
343,Harboore,DK,2022-01-31 13:56:27,56.6175,8.1807,38.21,81,99,6.06
344,Aripuana,BR,2022-01-31 13:56:28,-9.1667,-60.6333,73.65,95,100,1.66
345,Lebu,CL,2022-01-31 13:56:28,-37.6167,-73.65,61.0,60,0,19.24
346,Juarez,MX,2022-01-31 13:56:28,31.7333,-106.4833,42.67,65,0,4.61
347,Nyurba,RU,2022-01-31 13:56:29,63.2842,118.3319,-27.2,100,94,3.29
348,Rawson,AR,2022-01-31 13:56:29,-43.3002,-65.1023,65.53,30,100,15.99
349,Neuquen,AR,2022-01-31 13:56:29,-38.9516,-68.0591,66.09,32,0,6.91
350,Bodden Town,KY,2022-01-31 13:56:30,19.2833,-81.25,71.98,57,40,7.0
351,La Tuque,CA,2022-01-31 13:56:30,47.4334,-72.7824,-14.55,76,88,3.44
352,Zheleznodorozhnyy,RU,2022-01-31 13:56:31,55.7503,38.0042,30.72,96,100,8.19
353,Asyut,EG,2022-01-31 13:56:31,27.181,31.1837,61.23,43,96,14.45
354,Noumea,NC,2022-01-31 13:56:31,-22.2763,166.4572,75.18,81,100,0.83
355,Bajil,YE,2022-01-31 13:56:32,15.0584,43.2851,84.7,50,41,9.98
356,Makakilo City,US,2022-01-31 13:53:51,21.3469,-158.0858,68.29,84,0,3.44
357,Road Town,VG,2022-01-31 13:56:32,18.4167,-64.6167,80.64,74,40,9.22
358,Victoria,HK,2022-01-31 13:56:33,22.2855,114.1577,57.33,79,100,3.0
359,Kalmunai,LK,2022-01-31 13:56:33,7.4167,81.8167,78.19,77,1,9.51
360,Salym,RU,2022-01-31 13:56:33,60.0625,71.4789,8.4,97,100,5.08
361,Haikou,CN,2022-01-31 13:51:52,20.0458,110.3417,64.53,94,75,11.18
362,Inhambane,MZ,2022-01-31 13:56:34,-23.865,35.3833,84.18,70,40,11.99
363,Miles City,US,2022-01-31 13:56:24,46.4083,-105.8406,36.52,62,100,6.24
364,Payo,ID,2022-01-31 13:56:35,-3.7508,103.6372,74.46,96,78,2.08
365,Derzhavinsk,KZ,2022-01-31 13:56:35,51.1,66.3167,16.86,93,100,13.96
366,Salantai,LT,2022-01-31 13:56:35,56.0667,21.5667,31.5,87,100,12.46
367,Lakes Entrance,AU,2022-01-31 13:56:36,-37.8811,147.981,70.57,90,0,5.7
368,Ambon,ID,2022-01-31 13:56:36,-3.6954,128.1814,84.34,70,40,8.05
369,Tommot,RU,2022-01-31 13:57:36,58.9564,126.2925,-5.35,98,100,4.83
370,Polunochnoye,RU,2022-01-31 13:57:37,60.8697,60.4153,1.81,98,100,0.69
371,Dingle,PH,2022-01-31 13:57:37,10.9995,122.6711,75.36,91,37,6.78
372,Takaka,NZ,2022-01-31 13:57:38,-40.85,172.8,68.56,58,100,2.53
373,Paita,PE,2022-01-31 13:57:38,-5.0892,-81.1144,75.76,74,99,9.95
374,Pringsewu,ID,2022-01-31 13:57:38,-5.3582,104.9744,75.31,93,100,1.36
375,Port Hardy,CA,2022-01-31 13:57:39,50.6996,-127.4199,38.75,87,75,12.66
376,Uppsala,SE,2022-01-31 13:57:39,60.0,17.75,27.57,74,75,16.11
377,West Memphis,US,2022-01-31 13:57:40,35.1465,-90.1845,36.52,72,38,5.01
378,Jizan,SA,2022-01-31 13:57:40,17.3333,42.6667,85.14,56,40,9.19
379,Tuatapere,NZ,2022-01-31 13:57:40,-46.1333,167.6833,61.83,96,11,3.13
380,Marsa Matruh,EG,2022-01-31 13:57:41,31.3525,27.2453,59.22,62,91,23.02
381,Rio Grande,BR,2022-01-31 13:57:41,-32.035,-52.0986,84.94,58,0,4.07
382,Broken Hill,AU,2022-01-31 13:57:42,-31.95,141.4333,74.91,83,100,10.36
383,Ola,RU,2022-01-31 13:53:19,59.5833,151.2833,3.74,83,100,11.81
384,Tiksi,RU,2022-01-31 13:57:42,71.6872,128.8694,-9.72,99,100,6.58
385,Madimba,TZ,2022-01-31 13:57:43,-10.4,40.3333,82.87,69,25,5.82
386,Tuy Hoa,VN,2022-01-31 13:57:43,13.0833,109.3,73.65,90,60,5.55
387,Alofi,NU,2022-01-31 13:57:43,-19.0595,-169.9187,67.89,100,40,0.0
388,Hokitika,NZ,2022-01-31 13:57:44,-42.7167,170.9667,60.03,68,100,5.64
389,Dzaoudzi,YT,2022-01-31 13:57:44,-12.7887,45.2699,85.89,70,75,12.66
390,Sinnamary,GF,2022-01-31 13:57:45,5.3833,-52.95,79.27,82,69,10.07
391,Santarem,BR,2022-01-31 13:57:45,-2.4431,-54.7083,78.93,89,75,6.91
392,Aksu,CN,2022-01-31 13:57:46,41.1231,80.2644,28.13,42,11,6.6
393,San Carlos De Bariloche,AR,2022-01-31 13:57:46,-41.1456,-71.3082,51.55,50,0,21.85
394,Dolinsk,RU,2022-01-31 13:57:46,47.35,142.8,17.46,80,86,11.59
395,North Platte,US,2022-01-31 13:57:47,41.1239,-100.7654,35.83,31,90,7.74
396,Acandi,CO,2022-01-31 13:57:47,8.5063,-77.2778,77.41,86,89,5.59
397,Panzhihua,CN,2022-01-31 13:57:48,26.5851,101.7128,49.82,77,52,1.63
398,Port Pirie,AU,2022-01-31 13:57:48,-33.1833,138.0167,75.29,76,92,8.01
399,Tynda,RU,2022-01-31 13:57:48,55.1667,124.7167,-17.81,98,34,3.85
400,Zavitinsk,RU,2022-01-31 13:57:49,50.1167,129.45,-17.23,100,76,4.43
401,Estelle,US,2022-01-31 13:57:49,29.8458,-90.1067,52.0,70,57,1.9
402,Kedougou,SN,2022-01-31 13:57:50,12.5579,-12.1743,101.37,6,56,9.78
403,Camiri,BO,2022-01-31 13:57:50,-20.05,-63.5167,73.18,64,75,0.0
404,Evensk,RU,2022-01-31 13:57:50,61.95,159.2333,17.1,80,100,25.72
405,Sabang,ID,2022-01-31 13:57:51,5.8933,95.3214,82.74,72,59,14.5
406,Srednekolymsk,RU,2022-01-31 13:57:51,67.45,153.6833,-21.89,96,100,3.09
407,Lorengau,PG,2022-01-31 13:57:52,-2.0226,147.2712,80.2,83,100,12.86
408,Los Llanos De Aridane,ES,2022-01-31 13:57:52,28.6585,-17.9182,65.95,77,20,4.0
409,Tonj,SS,2022-01-31 13:53:00,7.2737,28.6822,95.0,10,1,6.62
410,Ixtapa,MX,2022-01-31 13:57:53,20.7,-105.2,63.23,90,0,2.82
411,Klaksvik,FO,2022-01-31 13:57:53,62.2266,-6.589,36.52,78,100,12.86
412,Iqaluit,CA,2022-01-31 13:58:53,63.7506,-68.5145,-29.31,66,20,11.01
413,Benguela,AO,2022-01-31 13:58:54,-12.5763,13.4055,80.74,68,36,10.36
414,Bacolod,PH,2022-01-31 13:58:54,10.6667,122.95,77.88,84,21,11.39
415,Mmabatho,ZA,2022-01-31 13:58:55,-25.85,25.6333,80.56,41,40,12.66
416,Taoudenni,ML,2022-01-31 13:58:55,22.6783,-3.9836,83.23,6,82,18.63
417,Rocha,UY,2022-01-31 13:56:26,-34.4833,-54.3333,67.48,78,95,11.77
418,Madaoua,NE,2022-01-31 13:58:56,14.073,5.96,82.4,7,5,20.24
419,Khash,IR,2022-01-31 13:58:56,28.2211,61.2158,60.42,34,0,1.25
420,Plettenberg Bay,ZA,2022-01-31 13:58:56,-34.0527,23.3716,78.62,70,39,6.76
421,Saint-Augustin,CA,2022-01-31 13:58:57,51.226,-58.6502,3.56,88,45,3.85
422,Esso,RU,2022-01-31 13:58:57,55.9333,158.7,16.41,97,99,0.67
423,Riachao Do Dantas,BR,2022-01-31 13:58:58,-11.0689,-37.725,91.33,38,8,8.81
424,Dhangadhi,NP,2022-01-31 13:58:58,28.7079,80.5961,52.14,63,0,2.44
425,Kaeo,NZ,2022-01-31 13:58:58,-35.1,173.7833,69.33,96,100,13.4
426,Westport,US,2022-01-31 13:58:59,41.1415,-73.3579,25.75,60,37,3.0
427,Felling,GB,2022-01-31 13:58:59,54.953,-1.5715,45.97,59,20,12.66
428,Mamakan,RU,2022-01-31 13:59:00,57.8161,114.0028,-15.25,98,99,2.15
429,Mulege,MX,2022-01-31 13:59:00,26.8833,-111.9833,57.24,37,87,3.02
430,Altay,CN,2022-01-31 13:59:00,47.8667,88.1167,4.08,59,32,7.34
431,Makueni,KE,2022-01-31 13:59:01,-1.8041,37.6203,77.25,51,100,6.76
432,Port Lincoln,AU,2022-01-31 13:59:01,-34.7333,135.8667,64.04,81,0,13.98
433,Pathein,MM,2022-01-31 13:59:02,16.7833,94.7333,65.7,68,10,7.7
434,Wajir,KE,2022-01-31 13:59:02,1.7471,40.0573,94.71,19,48,6.15
435,Lagos,NG,2022-01-31 13:59:02,6.5833,3.75,95.32,15,3,8.12
436,Thayetmyo,MM,2022-01-31 13:59:03,19.3167,95.1833,69.46,30,0,3.0
437,Kalabo,ZM,2022-01-31 13:59:03,-14.97,22.6814,76.12,65,99,5.68
438,Itoman,JP,2022-01-31 13:59:04,26.1247,127.6694,59.02,63,20,8.05
439,Shebalino,RU,2022-01-31 13:59:04,51.2917,85.6772,11.91,94,100,3.78
440,San Cristobal,VE,2022-01-31 13:59:05,7.7669,-72.225,66.38,55,28,2.24
441,Tiznit,MA,2022-01-31 13:59:05,29.5833,-9.5,75.43,30,36,9.93
442,Lasa,IT,2022-01-31 13:59:05,46.6166,10.7002,45.7,80,84,11.77
443,Esmeraldas,BR,2022-01-31 13:59:06,-19.7625,-44.3139,71.71,88,100,4.88
444,Krasnoselkup,RU,2022-01-31 13:59:06,65.7,82.4667,11.46,95,100,11.12
445,Olafsvik,IS,2022-01-31 13:59:07,64.8945,-23.7142,27.93,95,100,20.07
446,Xining,CN,2022-01-31 13:59:07,36.6167,101.7667,16.47,61,89,1.03
447,Noshiro,JP,2022-01-31 13:59:07,40.2039,140.0242,27.43,68,100,13.8
448,Makushino,RU,2022-01-31 13:59:08,55.2103,67.2442,21.0,96,96,8.46
449,Ossora,RU,2022-01-31 13:59:08,59.2353,163.0719,22.03,95,100,19.37
450,Mosquera,CO,2022-01-31 13:59:08,4.7059,-74.2302,50.09,81,40,2.3
451,Coquimbo,CL,2022-01-31 13:59:09,-29.9533,-71.3436,64.13,82,75,6.91
452,Omsukchan,RU,2022-01-31 13:59:09,62.5333,155.8,-4.47,99,100,7.0
453,Kibala,TD,2022-01-31 13:59:10,9.1104,18.3463,94.12,8,14,6.17
454,Kuytun,RU,2022-01-31 13:59:10,54.3419,101.5036,-12.98,100,88,0.29
455,Wexford,IE,2022-01-31 13:59:10,52.3342,-6.4575,50.58,74,65,15.43
456,Manzanillo,CU,2022-01-31 13:59:11,20.3433,-77.1167,68.59,75,100,12.08
457,Porto Belo,BR,2022-01-31 13:59:11,-27.1578,-48.5531,85.78,72,57,5.57
458,Banepa,NP,2022-01-31 14:00:13,27.6298,85.5214,48.52,71,20,5.75
459,Jiayuguan,CN,2022-01-31 14:00:14,39.8167,98.3,18.57,28,100,5.06
460,Villa Carlos Paz,AR,2022-01-31 14:00:20,-31.4241,-64.4978,76.39,10,0,5.99
461,Nkhata Bay,MW,2022-01-31 14:00:23,-11.6066,34.2907,79.92,68,23,5.37
462,Nizhniy Ufaley,RU,2022-01-31 14:00:25,55.9153,59.9842,16.92,99,93,3.22
463,Barabai,ID,2022-01-31 14:00:29,-2.5833,115.3833,76.82,82,87,1.83
464,Leh,IN,2022-01-31 14:00:29,34.1667,77.5833,8.69,89,100,1.97
465,Port Hedland,AU,2022-01-31 14:00:30,-20.3167,118.5667,84.25,84,100,18.41
466,Port-Gentil,GA,2022-01-31 14:00:32,-0.7193,8.7815,81.57,73,40,9.33
467,Geraldton,AU,2022-01-31 14:00:34,-28.7667,114.6,75.61,78,83,14.97
468,Katsuura,JP,2022-01-31 14:00:36,35.1333,140.3,40.19,42,0,6.89
469,Plainview,US,2022-01-31 14:00:38,40.7765,-73.4673,25.99,65,1,3.0
470,Mogadishu,SO,2022-01-31 14:00:39,2.0371,45.3438,79.95,75,19,18.88
471,Vila Franca Do Campo,PT,2022-01-31 14:00:39,37.7167,-25.4333,63.19,76,13,18.05
472,San Joaquin,US,2022-01-31 14:00:42,37.9333,-121.3011,46.54,93,0,3.44
473,Airai,TL,2022-01-31 14:00:43,-8.9266,125.4092,61.36,88,99,4.41
474,San Quintin,MX,2022-01-31 14:00:44,30.4833,-115.95,54.84,72,32,4.03
475,Urusha,RU,2022-01-31 14:00:45,54.05,122.9,-8.93,95,97,3.74
476,Itarema,BR,2022-01-31 13:57:35,-2.9248,-39.9167,86.94,60,57,13.94
477,Pangnirtung,CA,2022-01-31 14:00:46,66.1451,-65.7125,-28.32,88,30,4.63
478,Bitam,GA,2022-01-31 14:00:46,2.076,11.5007,93.51,20,100,2.68
479,Tyumentsevo,RU,2022-01-31 14:00:47,53.3224,81.498,16.36,96,100,8.08
480,Svetlaya,RU,2022-01-31 14:00:47,46.5389,138.3297,6.8,74,10,10.45
481,Abu Zabad,SD,2022-01-31 14:00:48,12.35,29.25,79.54,12,6,17.11
482,Prince Rupert,CA,2022-01-31 14:00:48,54.3161,-130.3201,32.09,100,100,2.3
483,Lompoc,US,2022-01-31 14:00:48,34.6391,-120.4579,54.93,86,100,4.61
484,Baherden,TM,2022-01-31 14:00:49,38.4362,57.4316,50.61,38,0,5.79
485,Mount Gambier,AU,2022-01-31 14:00:49,-37.8333,140.7667,60.67,94,0,4.85
486,Touba,CI,2022-01-31 14:00:50,8.2833,-7.6833,94.64,8,77,7.23
487,Tirumullaivasal,IN,2022-01-31 14:00:50,11.2333,79.8333,76.48,79,6,10.18
488,Teseney,ER,2022-01-31 14:00:51,15.11,36.6575,82.83,22,10,15.05
489,Berthierville,CA,2022-01-31 14:00:22,46.0834,-73.1824,10.33,80,100,1.01
490,Kahului,US,2022-01-31 14:00:51,20.8947,-156.47,71.83,79,65,8.01
491,Pitimbu,BR,2022-01-31 14:00:52,-7.4706,-34.8086,84.85,60,4,9.69
492,Leshukonskoye,RU,2022-01-31 14:00:52,64.8989,45.7622,7.86,96,100,4.38
493,Merauke,ID,2022-01-31 14:00:53,-8.4667,140.3333,81.23,79,100,5.86
494,Saint Anthony,US,2022-01-31 14:00:04,45.0205,-93.218,15.73,85,100,5.99
495,Kanye,BW,2022-01-31 14:00:53,-24.9667,25.3327,82.18,32,85,12.17
496,Gao,ML,2022-01-31 14:00:54,16.6362,1.637,83.93,8,2,18.45
497,Cairns,AU,2022-01-31 14:00:54,-16.9167,145.7667,81.07,88,75,2.3
498,Mirnyy,RU,2022-01-31 14:00:55,62.5353,113.9611,-8.16,99,100,3.65
499,Humberto De Campos,BR,2022-01-31 14:00:55,-2.5983,-43.4611,82.11,79,100,6.93
500,Urengoy,RU,2022-01-31 14:00:56,65.9667,78.3667,3.09,98,100,6.8
501,Sharjah,AE,2022-01-31 14:00:56,25.3573,55.4033,71.92,60,0,8.32
502,Biak,ID,2022-01-31 14:01:57,-0.9131,122.8766,77.14,78,26,6.98
503,Half Moon Bay,US,2022-01-31 13:57:37,37.4636,-122.4286,51.87,90,100,4.7
504,Rehli,IN,2022-01-31 14:00:47,23.6333,79.0833,67.28,31,0,5.46
505,Rudbar,AF,2022-01-31 14:01:58,30.15,62.6,61.81,31,0,5.68
506,Camana,PE,2022-01-31 14:01:58,-16.6228,-72.7111,72.79,71,41,7.61
507,Berlevag,NO,2022-01-31 14:01:59,70.8578,29.0864,17.55,79,0,12.66
508,Qianguo,CN,2022-01-31 14:01:59,45.1171,124.8568,-5.53,100,6,2.91
509,Axim,GH,2022-01-31 14:01:59,4.8699,-2.2405,87.17,51,69,10.67
510,Talavera,PH,2022-01-31 14:02:00,15.6167,120.9333,73.35,81,11,5.32
511,Shingu,JP,2022-01-31 14:00:14,33.7333,135.9833,37.9,81,4,6.17
512,Mehamn,NO,2022-01-31 14:02:00,71.0357,27.8492,17.51,92,99,6.58
513,Pundaguitan,PH,2022-01-31 14:02:01,6.3711,126.1689,81.37,77,100,17.74
514,Vanimo,PG,2022-01-31 14:02:01,-2.6741,141.3028,75.34,93,100,8.97
515,Vanavara,RU,2022-01-31 14:02:01,60.34,102.2797,-2.04,99,100,2.26
516,Glendive,US,2022-01-31 14:02:02,47.1053,-104.7125,35.19,76,20,11.5
517,Dryden,CA,2022-01-31 14:00:09,49.7833,-92.7503,12.49,79,75,6.91
518,Mongagua,BR,2022-01-31 14:02:02,-24.0931,-46.6208,77.94,92,100,5.97
519,Grenaa,DK,2022-01-31 14:02:03,56.4158,10.8783,39.42,75,97,8.66
520,Saint-Pierre,RE,2022-01-31 14:02:03,-21.3393,55.4781,85.64,74,20,21.85
521,Yanliang,CN,2022-01-31 14:02:04,34.6592,109.2292,31.6,48,99,5.41
522,Arlit,NE,2022-01-31 14:02:04,18.7369,7.3853,77.36,6,0,2.98
523,Pangody,RU,2022-01-31 14:02:04,65.85,74.4859,-6.0,100,100,7.02
524,Riachao,BR,2022-01-31 14:02:05,-7.3619,-46.6172,84.29,62,42,2.3
525,Huadian,CN,2022-01-31 14:02:05,42.9633,126.7478,-0.92,96,91,2.95
526,Kupang,ID,2022-01-31 14:02:06,-10.1667,123.5833,82.98,83,20,6.91
527,Dicabisagan,PH,2022-01-31 14:02:06,17.0818,122.4157,73.47,88,94,10.11
528,Pandan,PH,2022-01-31 14:02:07,14.0453,124.1694,77.81,86,100,16.4
529,Yuncheng,CN,2022-01-31 14:00:33,35.0231,110.9928,31.78,41,100,0.85
530,Khandyga,RU,2022-01-31 14:02:07,62.6667,135.6,-23.96,98,100,0.29
531,Hervey Bay,AU,2022-01-31 14:02:08,-25.2986,152.8535,78.04,79,94,6.82
532,Shirokiy,RU,2022-01-31 14:02:08,49.758,129.523,-16.82,100,56,4.52
533,Peruibe,BR,2022-01-31 14:02:08,-24.32,-46.9983,70.38,92,100,3.98
534,Tobermory,CA,2022-01-31 14:02:09,45.2501,-81.6665,18.46,86,77,6.22
535,Padang,ID,2022-01-31 14:00:30,-0.9492,100.3543,78.24,89,100,4.45
